lat,lng,val
36.65,-80.92,415.690089761
37.05,-78.65,627.834923007
37.30,-80.06,432.179157071
38.55,-78.10,977.351185398
37.33,-78.39,45.54598582
37.15,-82.49,551.700223956
37.23,-82.34,165.444741186
37.02,-82.32,962.356930135
38.90,-77.27,601.966101802
38.68,-77.77,192.366429574
37.09,-80.14,907.115683068
36.91,-80.51,7.05677314867
37.71,-78.29,964.187270771
36.98,-79.90,369.440993674
39.19,-78.15,922.609608675
38.29,-77.45,35.7534526957
37.27,-80.71,618.912906508
37.67,-77.88,641.280232463
36.70,-77.56,732.188896672
36.70,-78.88,491.754417532
37.75,-77.48,246.817296955
37.51,-77.32,293.702334408
36.71,-79.86,17.4538839336
38.31,-79.72,529.066762015
38.33,-79.66,44.3737529516
37.57,-76.80,629.702452303
39.06,-77.89,159.279547446
38.98,-77.49,884.078516375
38.94,-77.46,367.124325101
38.04,-78.01,288.968746634
38.37,-78.25,503.928644774
38.73,-77.49,227.043777018
37.43,-76.44,371.424469069
36.62,-78.55,394.524945924
37.20,-80.41,39.1592052324
37.13,-80.40,186.083481616
37.24,-80.20,673.41397467
36.90,-76.19,576.859157729
36.87,-76.23,442.405117477
37.39,-75.97,41.2685502981
38.23,-78.12,309.055485594
38.25,-78.27,249.056489221
38.67,-78.37,58.3897718937
36.67,-80.45,279.175891516
36.64,-80.25,143.860956185
36.78,-80.28,648.116709256
36.82,-79.41,916.244652965
36.57,-79.34,419.252388477
37.30,-77.28,151.397901056
37.06,-80.78,506.319545192
37.20,-80.59,700.6093818
38.66,-78.23,102.381349752
37.36,-79.96,250.896914987
37.32,-79.97,515.413332978
37.73,-79.36,281.21771003
37.62,-79.44,975.736003881
37.78,-79.44,418.603237633
38.45,-78.94,45.002273277
36.90,-82.04,925.742557453
38.80,-78.59,687.592060722
38.90,-78.47,574.829165756
36.89,-81.77,23.9824931933
36.73,-76.60,930.735260621
36.97,-77.40,33.5236024115
36.98,-77.01,235.150037871
37.09,-81.34,840.726876103
37.09,-81.79,523.671355564
38.90,-78.18,362.78216128
36.67,-81.97,473.398005921
38.08,-78.88,406.975132953
37.12,-82.63,202.662722211
36.93,-81.09,661.381660433
37.30,-76.70,130.984138044
43.96,-73.21,390.841985792
43.93,-73.10,50.0850039097
44.07,-72.97,63.3894231358
43.27,-72.90,353.602922882
44.42,-72.02,497.155626619
44.61,-72.05,965.497529613
44.67,-72.02,531.400907677
44.50,-72.22,565.87738045
44.47,-73.15,971.501437434
44.64,-71.89,438.665152788
44.41,-71.72,508.227985635
44.81,-71.89,640.209382563
44.91,-72.81,577.696346093
44.91,-72.81,627.087854819
44.58,-72.79,618.037612092
44.52,-72.82,240.758718905
44.01,-72.32,771.260212281
43.79,-72.26,749.592135187
44.95,-72.19,853.924231199
43.34,-73.05,197.419342524
43.63,-72.98,973.723460165
44.26,-72.60,5.25950454882
44.20,-72.56,730.882643129
44.16,-72.66,850.968955096
44.28,-72.42,863.798603237
44.37,-72.58,344.913461162
43.10,-72.78,870.650092132
43.88,-72.63,417.562169162
43.34,-72.51,653.949802351
43.60,-72.36,47.0159281931
43.86,-72.80,970.312883523
43.63,-72.51,10.715816032
47.00,-118.57,787.880056127
47.12,-118.37,734.440487726
46.20,-117.25,571.138563846
46.21,-119.10,889.081071653
46.20,-119.76,4.40176739295
47.84,-120.04,645.527725067
47.70,-120.32,976.696065027
48.20,-120.77,834.202623209
47.78,-120.65,413.581425967
48.35,-120.73,334.563001373
47.43,-120.31,490.011069169
47.43,-120.35,405.891121294
47.94,-124.56,784.916543567
46.32,-118.00,337.45109955
46.13,-122.90,527.259322377
45.95,-122.56,684.725904939
48.00,-119.65,490.305863946
47.65,-120.08,853.034489232
48.65,-118.73,455.894884964
46.40,-119.07,235.035970332
47.95,-119.00,162.259369782
47.69,-119.11,593.246249073
46.65,-119.91,812.90493005
47.22,-119.85,580.393088567
46.97,-123.93,945.066609275
47.86,-123.93,128.985789115
47.77,-121.48,763.501294728
47.41,-121.76,2.3661552976
47.42,-122.24,220.088080179
47.69,-122.26,687.005900629
47.44,-122.31,136.353568443
47.70,-121.69,586.246144046
47.57,-122.68,874.456353561
47.19,-120.91,233.136885483
47.24,-121.19,164.318666507
47.03,-120.54,274.514863398
46.00,-120.30,267.488851255
45.81,-120.84,804.709477675
46.00,-121.54,801.479097049
45.95,-120.67,11.9467420126
45.82,-121.35,876.697002157
46.50,-122.59,310.721263686
47.66,-118.16,896.634090282
47.33,-118.69,536.069966411
47.76,-118.68,631.160743306
48.56,-119.75,942.884474036
48.60,-120.43,633.235436664
48.47,-120.19,892.776745117
48.99,-117.35,170.795883277
48.18,-117.05,307.962083836
46.75,-121.81,167.821494061
46.79,-121.74,225.746330381
46.06,-122.20,846.911409357
47.62,-117.53,340.072273863
47.68,-117.63,299.248954076
48.27,-117.74,52.3599005375
48.55,-117.90,933.614140238
48.87,-117.87,688.199173564
46.97,-122.90,718.793047909
46.09,-118.26,161.346633419
46.10,-118.28,804.569206152
46.04,-118.46,169.138055598
48.72,-122.51,870.922828357
48.80,-122.53,91.4951298619
48.71,-121.14,515.929422565
48.68,-121.24,942.939447489
48.73,-121.07,838.1530664
48.65,-121.69,709.322348479
46.88,-117.35,690.41716206
46.82,-117.88,666.096093934
46.76,-117.19,206.739369052
47.23,-117.36,926.6956673
46.51,-120.17,347.962815914
46.67,-120.50,358.151392666
46.57,-120.60,566.050708265
46.57,-120.54,690.245722722
43.98,-89.83,32.5350498676
46.55,-90.92,151.04587002
46.05,-90.52,653.710813237
46.78,-90.77,498.748295154
45.53,-92.02,326.258111681
45.42,-91.77,739.451169761
46.17,-90.98,153.927678528
44.35,-87.81,349.379248768
44.48,-88.14,721.735951111
44.53,-88.10,795.679846776
44.50,-88.11,436.594297259
44.33,-91.92,817.213694179
44.56,-91.67,270.393697853
45.79,-92.23,562.328706499
44.16,-88.08,974.808798424
44.03,-88.15,755.491709709
45.10,-91.49,626.197358984
44.93,-91.41,953.913708876
44.87,-91.49,251.136407154
45.22,-91.13,873.117464533
45.08,-91.33,323.863243945
44.54,-90.53,673.308322746
44.98,-90.55,111.876272905
43.30,-89.33,490.532648659
43.32,-89.53,666.316871345
43.53,-89.43,845.988383927
43.61,-89.77,789.196568072
43.31,-90.85,344.881149954
43.21,-91.10,800.439183356
43.05,-91.13,680.138338127
43.13,-90.84,937.928429494
43.04,-89.43,419.36002928
43.06,-89.48,484.927528932
43.08,-89.19,418.154208636
43.14,-89.35,430.658083534
43.17,-89.82,37.2933123208
42.99,-89.74,834.178078422
42.91,-89.21,448.307352722
43.44,-88.85,393.435465643
43.31,-88.72,244.22719439
43.44,-88.63,970.742960682
43.34,-88.60,527.555714587
43.47,-88.88,606.01109521
45.17,-87.15,509.579026356
44.70,-87.40,460.921430359
44.88,-87.34,507.531099832
45.36,-86.89,165.40101626
46.54,-91.59,409.091178625
46.24,-91.80,828.975477594
46.54,-92.12,106.875037676
46.36,-91.83,994.664555506
46.70,-92.02,434.210174839
44.94,-91.89,835.574622701
44.87,-91.94,219.038385616
44.68,-91.14,933.802217279
44.79,-91.52,811.337596087
45.93,-88.26,4.26049721237
43.80,-88.45,267.709153335
42.77,-88.47,871.442352435
43.89,-88.74,93.1668594798
45.67,-88.90,32.423492215
45.51,-88.76,622.658675468
42.83,-90.79,782.492137337
42.62,-89.39,321.280239455
42.60,-89.67,145.271753903
43.99,-88.94,601.134815369
43.70,-89.00,769.230434778
42.96,-90.12,132.024753342
46.46,-90.19,190.257060644
46.49,-90.44,551.036431093
46.37,-90.41,216.306291008
44.29,-90.85,63.0876961126
44.17,-90.35,589.410383636
42.91,-88.86,957.592080626
42.99,-88.80,859.65596331
43.08,-88.90,152.092309126
42.97,-88.55,115.497794628
43.19,-88.98,969.637849547
43.17,-88.74,619.995723017
42.85,-88.72,427.025617624
43.79,-90.06,667.035787836
42.56,-87.82,114.805147319
42.58,-88.09,686.899795482
44.46,-87.50,669.936537591
43.87,-91.27,486.406568399
43.88,-91.25,892.540204181
43.82,-91.19,368.558687618
42.60,-90.42,170.427082999
42.68,-90.11,744.625679471
45.16,-89.11,422.058398883
45.38,-89.19,277.85376094
45.15,-88.74,924.191508255
45.18,-89.66,179.585017667
45.54,-89.73,867.725168976
44.09,-87.65,643.712423526
44.14,-87.57,517.137408583
44.73,-89.76,814.422353366
44.82,-90.09,393.882781084
44.93,-89.63,19.4602786234
44.95,-89.62,464.43284521
45.36,-88.19,750.77493332
45.10,-87.62,158.383049584
45.03,-87.74,361.369669517
45.38,-87.96,662.084240007
43.78,-89.32,165.834739589
43.86,-89.56,598.714550846
42.94,-88.03,51.5855393463
42.96,-87.90,600.336073247
43.07,-88.03,537.882452971
43.11,-88.03,901.121029536
42.90,-87.85,856.872349475
43.94,-90.82,915.48692801
44.89,-87.95,17.6877780925
44.68,-88.23,676.994111057
45.00,-88.38,740.059495018
45.89,-89.73,262.110707271
45.60,-89.45,312.011338144
45.65,-89.31,20.9808529847
45.62,-89.41,197.979740965
45.71,-89.85,208.342567447
44.28,-88.44,393.879231623
44.36,-88.72,310.251961536
44.44,-88.58,339.634514178
43.51,-87.85,37.4463105925
43.31,-87.96,695.082605916
43.38,-87.94,495.989480762
44.62,-91.98,662.840777886
44.73,-92.46,418.811661588
44.85,-92.61,277.642917957
45.30,-92.36,144.442658854
45.57,-92.49,509.750785528
45.41,-92.65,323.306113187
44.51,-89.59,286.935372917
45.93,-90.45,262.774411577
42.65,-88.25,948.028568593
42.70,-87.79,168.258817423
42.69,-88.03,632.292895337
43.33,-90.39,558.231243961
42.65,-89.06,256.19304564
42.50,-89.03,91.0115718193
42.55,-88.88,149.052361583
42.78,-88.94,187.865652708
45.56,-90.96,860.285340633
45.47,-91.12,554.162919092
45.44,-91.09,370.412352909
45.31,-90.96,356.838369072
43.46,-89.73,621.602269083
43.20,-90.18,25.4994700129
43.52,-90.00,156.294655482
43.26,-89.73,291.773349614
45.80,-91.46,73.7782106859
46.00,-91.51,986.941459862
45.88,-91.07,325.827569399
44.76,-88.62,863.89995489
44.87,-88.90,557.498248638
43.72,-87.71,287.091462108
43.66,-87.81,974.444187615
43.64,-87.90,306.737268819
43.73,-87.97,285.357490376
44.96,-92.39,38.3505495806
44.97,-92.56,111.135860942
45.13,-90.34,28.1201401358
44.00,-91.44,836.281232024
43.57,-91.23,601.974291814
43.58,-90.64,243.955594658
43.72,-90.53,581.854453818
43.56,-90.88,945.091229366
43.68,-90.81,633.594987121
45.92,-89.26,306.028446577
46.12,-89.08,104.598168301
46.07,-89.08,183.45410455
46.12,-89.88,62.5691913422
45.92,-89.49,755.451325228
42.53,-88.33,349.233046153
45.82,-91.88,32.7981732118
43.42,-88.35,264.389815122
43.24,-88.12,48.5864452567
43.33,-88.41,467.605815371
43.24,-88.29,635.598683691
43.32,-88.17,133.612457866
43.21,-88.21,315.881464125
43.33,-88.30,203.064328793
43.43,-88.16,313.802609478
43.41,-88.19,557.696740054
43.05,-88.18,918.770116217
43.10,-88.50,73.8606798068
43.01,-88.25,379.736950811
44.62,-88.75,660.213594945
44.35,-89.06,387.432198358
44.12,-89.54,898.226217476
44.04,-89.24,293.36411327
44.02,-88.56,543.070891636
44.31,-90.13,477.277995467
44.64,-90.13,458.482097992
44.40,-89.83,215.118372162
39.47,-77.97,919.732301681
38.10,-81.85,826.370141024
38.84,-80.62,703.814580065
38.67,-80.77,553.111342551
38.66,-80.70,286.647972691
38.91,-81.08,547.462368546
39.29,-80.77,375.883049982
38.12,-81.12,162.129734599
38.93,-80.83,51.555082803
38.78,-80.96,877.963366541
39.27,-79.37,144.560572136
39.00,-79.14,60.0830260837
37.86,-80.40,392.43195111
37.99,-80.68,264.857398697
37.79,-80.31,618.375845396
39.34,-78.77,288.226399628
40.53,-80.63,570.564061771
39.05,-78.97,64.2659741733
39.27,-80.35,625.041253752
38.98,-81.57,207.065619947
38.38,-81.59,480.683697159
38.38,-81.83,830.129866752
39.00,-80.47,543.256119092
37.87,-81.99,533.265170831
39.47,-80.13,787.05496764
39.54,-80.46,873.114726904
39.91,-80.75,61.216710125
37.26,-81.23,495.405331718
37.30,-81.21,226.408436594
39.42,-79.00,375.671496781
37.60,-81.82,75.4535828822
37.67,-82.28,820.498161521
39.51,-78.32,636.359990429
38.19,-80.85,150.677789071
38.22,-80.89,846.698273128
40.06,-80.73,679.104413434
38.53,-79.77,515.507977831
38.19,-80.13,178.325724381
38.29,-79.82,588.454704739
38.22,-80.09,108.543855863
38.40,-79.99,140.434199694
39.34,-79.67,595.839183789
39.45,-79.55,873.483430865
37.78,-81.12,116.252347361
37.76,-81.19,141.154640615
38.89,-79.85,429.474622908
38.63,-80.09,967.17117232
39.22,-81.05,210.564960219
38.80,-81.36,768.579793618
37.73,-80.66,40.2093662012
37.64,-80.88,541.60848328
39.31,-80.03,355.781790745
39.05,-79.45,94.0665458794
39.10,-79.43,593.265333489
39.10,-79.67,37.2645175423
39.50,-80.90,123.089322811
38.98,-80.22,812.754141573
38.86,-80.31,825.361367816
38.40,-82.53,504.739039619
38.36,-82.56,37.3019369586
38.62,-80.38,91.5940504598
39.65,-80.41,120.681998899
39.28,-81.56,299.675215414
37.68,-81.62,141.499286945
37.57,-81.54,973.408475323
41.28,-105.53,363.352702052
41.32,-105.68,531.543879732
41.76,-105.38,475.44222595
44.38,-108.03,377.317005933
44.89,-108.59,227.155925688
44.50,-108.39,563.87331031
44.49,-108.04,266.552054333
44.84,-108.40,227.312781293
44.55,-107.76,833.331598692
44.10,-105.12,776.435593696
44.26,-105.49,373.466430775
43.75,-105.73,96.0769043851
41.04,-107.66,336.245463158
41.80,-107.20,52.8026385791
42.37,-106.10,773.183303977
42.75,-105.36,510.735032433
44.69,-104.60,571.819386259
44.41,-104.36,871.537543889
42.49,-108.73,666.100217247
43.41,-108.16,446.695959488
43.37,-109.28,960.902492676
43.54,-109.66,425.738068294
42.49,-107.83,87.4131213011
42.84,-108.74,998.079384846
42.82,-108.73,495.508371696
43.25,-108.69,935.767908841
43.03,-108.37,741.816681053
43.24,-108.11,322.140745736
42.13,-104.39,947.986924723
42.21,-104.56,140.731204216
42.49,-104.16,872.656525915
43.65,-108.20,515.362552871
43.75,-108.14,440.344474366
44.35,-106.70,703.240275972
43.71,-106.64,861.97729537
41.15,-104.81,12.1074086255
41.15,-104.82,205.52570421
42.73,-110.93,410.399608769
42.87,-110.91,475.344540133
41.82,-110.06,302.375739506
41.84,-110.77,999.557154082
42.85,-106.28,910.505947708
42.86,-106.29,907.665464253
42.90,-106.47,877.256103388
43.41,-106.28,46.5716267041
43.04,-106.99,23.5979266793
43.18,-104.60,907.533900317
42.94,-104.07,236.646553569
43.24,-104.29,3.40277963344
44.51,-109.17,358.651349814
44.94,-109.14,475.396706249
44.51,-109.04,331.66315505
44.41,-108.90,275.871315424
44.90,-110.23,18.4563283742
44.50,-109.96,921.829750559
44.78,-108.76,651.330170714
44.08,-108.95,136.018493622
44.92,-110.42,509.232268185
44.47,-109.43,192.050149193
44.49,-110.00,876.753440167
44.98,-110.70,669.747039926
41.76,-104.82,159.565020593
42.53,-104.92,36.0792800815
42.11,-104.95,595.671648733
44.68,-107.01,711.176480389
44.77,-107.52,971.024344349
44.87,-107.27,120.998729223
44.78,-106.96,840.248997749
44.85,-106.29,245.850520882
44.58,-106.90,328.691960942
43.23,-110.44,251.352502515
42.72,-109.69,699.76001497
42.93,-110.13,638.349206025
42.87,-109.86,365.119350084
41.25,-109.60,609.905981306
42.19,-109.45,510.782124702
41.52,-109.47,285.173669943
41.59,-109.05,341.890116234
41.58,-109.24,415.696644553
41.67,-107.98,587.105845393
43.77,-111.03,797.874851589
43.49,-110.76,24.7859614578
44.56,-110.40,594.928865772
43.65,-110.72,181.225365259
43.86,-110.59,927.13032249
44.46,-110.83,552.053659422
44.13,-110.67,89.158878591
43.81,-107.37,589.688160523
44.06,-107.38,335.019386458
43.97,-107.95,947.424897938
43.85,-104.19,184.578999436
55.22,-162.73,866.834339777
53.90,-166.54,66.4236652805
57.16,-170.22,150.515789748
60.96,-149.11,51.3647423687
61.16,-149.98,450.174353062
61.17,-150.03,844.931211627
61.10,-149.72,564.206905441
61.30,-149.44,66.6847980585
61.23,-149.27,583.450611625
61.45,-149.32,542.151016161
60.78,-161.83,64.9915298159
58.68,-156.66,959.496733946
64.25,-149.18,559.032479585
64.86,-147.72,352.43106717
64.86,-147.85,953.628335742
64.91,-147.92,252.249252175
64.82,-147.87,874.288418185
64.80,-147.88,217.373358904
64.98,-147.52,47.5695859135
64.92,-148.27,972.98584064
64.76,-147.33,155.236656525
64.78,-147.27,126.892788053
59.24,-135.45,598.920207741
59.45,-136.36,156.085626514
58.32,-134.10,178.848881535
58.38,-134.65,643.65783736
58.55,-133.68,816.753753171
58.36,-134.56,782.548738909
58.30,-134.41,820.868220752
58.39,-134.77,203.313199353
58.29,-134.68,23.5982733353
58.14,-133.74,353.630400825
59.64,-151.54,68.886773185
57.75,-152.49,641.703726271
57.80,-152.36,758.711734437
62.83,-149.91,164.983218125
61.63,-149.80,182.907565721
61.63,-149.04,477.366954416
61.59,-149.10,210.792216481
64.51,-165.44,657.782252434
71.28,-156.78,597.853343553
70.43,-150.41,84.5907662505
70.32,-149.58,126.560407087
66.87,-162.63,892.647080425
55.04,-131.58,456.865735394
56.00,-132.83,747.436998099
55.48,-133.14,227.327368769
55.49,-132.62,47.6447594795
55.92,-130.03,350.736779832
56.35,-133.63,373.541210553
56.38,-134.65,230.57950755
57.05,-135.35,945.353805947
58.41,-135.71,666.285829923
58.11,-135.43,991.91093235
57.96,-136.22,139.78620631
59.45,-135.31,835.696613874
64.12,-145.75,201.763084378
63.96,-145.11,459.890044951
63.68,-144.60,149.800978374
64.79,-141.20,857.794296304
62.62,-141.01,176.642087283
63.32,-143.01,329.884185418
64.15,-145.89,311.801415725
61.02,-147.51,550.038345475
60.49,-145.45,918.538636812
62.11,-145.53,680.882044199
60.52,-148.09,758.572670463
61.13,-146.35,124.614132932
60.80,-148.09,422.645141194
59.51,-139.67,837.86141583
66.54,-151.31,183.596089669
64.09,-141.92,401.835447496
65.49,-144.64,402.45622318
62.96,-155.61,199.373376753
65.17,-152.11,761.053768403
